"Date (dd/mm/yy)","Generated (kWh)","Efficiency (kWh/kW)","Exported (kWh)","Peak Power (kW)","Peak Time (hh:mm:am/pm)","Weather Conditions (category)"
04/11/18,41.788000000000004,2.985,30.596999999999998,8.184,12:00PM,Partly Cloudy
03/11/18,61.303999999999995,4.379,52.463,9.968,12:15PM,Fine
02/11/18,62.821999999999996,4.487,55.143,131,12:10PM,Fine
01/11/18,58.746,4.196000000000001,50.93899999999999,10.284,12:55PM,Fine
31/10/18,65.227,4.659,57.986999999999995,10.555,12:20PM,Fine
30/10/18,64.96,4.64,57.25899999999999,10.349,12:35PM,Fine
29/10/18,56.693999999999996,4.05,43.583999999999996,10.765,1:10PM,Partly Cloudy
28/10/18,44.888999999999996,3.2060000000000004,33,10.228,1:40PM,Partly Cloudy
27/10/18,65.469,4.676,55.783,10.17,12:50PM,Fine
26/10/18,65.74,4.696000000000001,56.411,10.136000000000001,12:55PM,Fine
25/10/18,66.36399999999999,4.74,57.643,10.269,12:40PM,Fine
24/10/18,66.69800000000001,4.763999999999999,58.769,10.21,12:30PM,Fine
23/10/18,65.98899999999999,4.7139999999999995,45.773,10.302999999999999,12:40PM,Fine
22/10/18,59.551,4.254,50.765,10.578,1:00PM,Fine
21/10/18,69.506,4.965,60.809,10.57,12:35PM,Fine
20/10/18,69.584,4.97,61.623999999999995,10.498,12:45PM,Fine
19/10/18,72.633,5.188,58.11,10.936,12:30PM,Fine
18/10/18,72.391,5.171,62.653,10.895,1:00PM,Fine
17/10/18,72.031,5.145,58.99,10.895,1:05PM,Fine
16/10/18,75.407,5.386,65.706,11.172,12:05PM,Fine
15/10/18,68.695,4.907,54.653999999999996,11.48,11:50AM,Fine
14/10/18,42.73,3.052,26.728,11.179,1:30PM,Partly Cloudy
13/10/18,21.524,1.537,5.5520000000000005,6.584,10:00AM,Cloudy
12/10/18,61.756,4.4110000000000005,50.64,10.917,11:50AM,Fine
11/10/18,43.358000000000004,3.097,32.981,12.214,12:45PM,Partly Cloudy
10/10/18,74.291,5.307,55.245,10.849,12:50PM,Fine
09/10/18,67.994,4.857,58.067,10.850999999999999,12:40PM,Fine
08/10/18,74.11,5.294,57.383,10.868,12:35PM,Fine
07/10/18,66100000000001,4.29,38.718,12.003,12:30PM,Fine
06/10/18,18.896,1.35,2.5789999999999997,7.537999999999999,3:05PM,Cloudy
05/10/18,68.557,4.897,47.198,11.642999999999999,12:45PM,Fine
04/10/18,42.821000000000005,3.0589999999999997,26.253,12.145999999999999,1:10PM,Partly Cloudy
03/10/18,48.262,3.447,31.291999999999998,11.032,1:40PM,Partly Cloudy
02/10/18,32.186,2.299,16.724,9.957,3:10PM,Mostly Cloudy
01/10/18,39.395,2.8139999999999996,14.024000000000001,9.164,10:15AM,Partly Cloudy
30/09/18,59.19,4.228,41.513999999999996,10.7,2:05PM,Partly Cloudy
29/09/18,72.325,5.166,51.687,10.525,12:10PM,Fine
28/09/18,72.73899999999999,5.196000000000001,72.73899999999999,10.607000000000001,12:55PM,Fine
27/09/18,71.957,5.14,,10.539000000000001,12:30PM,Fine
26/09/18,72.749,5.196000000000001,,10.577,1:00PM,Fine
25/09/18,56.063,4.005,,11.482999999999999,11:25AM,Partly Cloudy
24/09/18,58.93,4.209,58.93,11.304,11:25AM,Partly Cloudy
23/09/18,74.008,5.2860000000000005,45.333999999999996,10.6,1:05PM,Fine
22/09/18,69.203,4.9430000000000005,48.778,10.522,12:20PM,Fine
21/09/18,61.318000000000005,4.38,45.107,9.035,12:00PM,Partly Cloudy
20/09/18,59.504,4.25,47.053000000000004,9.006,1:00PM,Partly Cloudy
19/09/18,63.778,4.556,52.157,9.306000000000001,1:10PM,Fine
18/09/18,63.543,4.539,49.417,9.349,12:55PM,Fine
17/09/18,62.518,4.466,48.191,9.263,12:50PM,Partly Cloudy
16/09/18,61.73,4.409,45.61600000000001,9.174,12:35PM,Partly Cloudy
15/09/18,61.765,4.412,44.924,9.127,12:45PM,Partly Cloudy
14/09/18,62.052,4.4319999999999995,48.474,9.161,12:40PM,Partly Cloudy
13/09/18,63.597,4.543,50.606,9.295,12:45PM,Fine
12/09/18,63.55,4.539,49.155,9.322000000000001,12:35PM,Fine
11/09/18,63.994,4.571000000000001,51.486000000000004,9.365,12:15PM,Fine
10/09/18,64.373,4.598,51.599,9.407,12:55PM,Fine
09/09/18,63.251000000000005,4.518,40.555,9.42,1:00PM,Fine
08/09/18,61.592,4.399,45.16,9.044,1:05PM,Partly Cloudy
07/09/18,62.051,4.4319999999999995,37.556,9.347000000000001,12:25PM,Partly Cloudy
06/09/18,60.968999999999994,4.355,47.422,9.368,12:25PM,Partly Cloudy
05/09/18,62.126000000000005,4.438,49.251999999999995,9.302999999999999,1:15PM,Partly Cloudy
04/09/18,46.691,3.335,33.318000000000005,9.481,1:00PM,Partly Cloudy
03/09/18,59.714,4.265,39.541,9.287,12:50PM,Partly Cloudy
02/09/18,60.382,4.313,37.407,9.424,12:50PM,Partly Cloudy
01/09/18,63.711000000000006,4.551,48.349,9.519,1:00PM,Fine
31/08/18,64.49600000000001,4.607,42.846000000000004,9.412,12:40PM,Partly Cloudy
30/08/18,63.567,4.541,49.553000000000004,9.328,12:30PM,Partly Cloudy
29/08/18,62.675,4.477,41.105,9.793,12:25PM,Partly Cloudy
28/08/18,61.474,4.391,33.141999999999996,9.536,12:40PM,Partly Cloudy
27/08/18,60.287,4.306,45.49,10.103,12:55PM,Partly Cloudy
26/08/18,60.982,4.356,31.191,9.52,1:05PM,Partly Cloudy
25/08/18,62.007,4.428999999999999,32.246,9.288,12:50PM,Partly Cloudy
24/08/18,59.953,4.282,42.056000000000004,9.71,12:55PM,Partly Cloudy
23/08/18,63.417,4.53,46.075,9.2,12:55PM,Partly Cloudy
22/08/18,61.763000000000005,4.412,31.924,9.17,12:40PM,Partly Cloudy
21/08/18,62.924,4.495,46.452,9.158,1:10PM,Partly Cloudy
20/08/18,56.146,4.01,32.203,9.873,2:30PM,Partly Cloudy
19/08/18,63.067,4.505,42.44,9.154,1:15PM,Partly Cloudy
18/08/18,62.623999999999995,4.473,36.28,9.205,12:50PM,Partly Cloudy
17/08/18,62.285,4.449,37.973,9.157,12:35PM,Partly Cloudy
16/08/18,62.705,4.479,42.416000000000004,9.126,1:05PM,Partly Cloudy
15/08/18,63.91,4.565,44.511,9.218,1:20PM,Partly Cloudy
14/08/18,64.997,4.643,43.705,9.316,12:45PM,Partly Cloudy
13/08/18,64.431,4.602,39.734,9.218,12:50PM,Partly Cloudy
12/08/18,63.915,4.565,21.154,9.167,1:10PM,Partly Cloudy
11/08/18,61.5,4.393,40.881,8.905,1:25PM,Partly Cloudy
10/08/18,61.45399999999999,4.39,46.522,8.873,12:35PM,Partly Cloudy
09/08/18,52.955,3.783,41.25,10.972999999999999,12:00PM,Partly Cloudy
08/08/18,64.092,4.578,52.589,9.084,1:15PM,Partly Cloudy
07/08/18,63.961000000000006,4.569,52.615,9.058,12:40PM,Partly Cloudy
06/08/18,64.435,4.603,52.088,9.129,1:00PM,Partly Cloudy
05/08/18,66.068,4.718999999999999,48.745,9.31,1:40PM,Partly Cloudy
04/08/18,65.303,4.665,46.882,9.227,1:15PM,Partly Cloudy
03/08/18,64.125,4.58,30.788,9.058,1:00PM,Partly Cloudy
02/08/18,64.168,4.583,39.347,9.439,12:20PM,Partly Cloudy
01/08/18,63.55,4.539,41.412,8.959,1:00PM,Partly Cloudy
31/07/18,62.511,4.465,39.844,9.349,12:25PM,Partly Cloudy
30/07/18,63.405,4.529,33.525999999999996,9.152999999999999,1:05PM,Partly Cloudy
29/07/18,60.93600000000001,4.353,36.234,9.717,1:00PM,Partly Cloudy
28/07/18,65.14,4.6530000000000005,29.329,9.151,1:20PM,Partly Cloudy
27/07/18,65.26,4.6610000000000005,41.708999999999996,9.104,1:00PM,Partly Cloudy
26/07/18,65.348,4.668,48.571999999999996,9.126,1:15PM,Partly Cloudy
25/07/18,64.92699999999999,4.638,38.122,8.979,1:00PM,Partly Cloudy
24/07/18,65.278,4.663,44.01,9.107999999999999,1:05PM,Partly Cloudy
23/07/18,65.867,4.705,51.902,9.174,12:35PM,Partly Cloudy
22/07/18,65.03399999999999,4.645,36.696,146,1:30PM,Partly Cloudy
21/07/18,64.663,4.619,42.071000000000005,9.218,12:00PM,Partly Cloudy
20/07/18,67.343,4.81,46.062,9.479,12:45PM,Partly Cloudy
19/07/18,66.7,4.763999999999999,47.81399999999999,9.312000000000001,12:55PM,Partly Cloudy
18/07/18,50.527,3.609,34.281,9.674,2:25PM,Partly Cloudy
17/07/18,62.838,4.488,45.545,9.431000000000001,12:10PM,Partly Cloudy
16/07/18,63.931000000000004,4.567,38.009,9.073,1:10PM,Partly Cloudy
15/07/18,64.046,4.575,35.045,9.027000000000001,1:15PM,Partly Cloudy
14/07/18,63.799,4.5569999999999995,40.516999999999996,8.919,12:55PM,Partly Cloudy
13/07/18,64.155,4.583,38.78,8.842,12:55PM,Partly Cloudy
12/07/18,63.743,4.553,41.07,9.081,1:05PM,Partly Cloudy
11/07/18,65.75399999999999,4.697,40.931999999999995,9.652999999999999,1:15PM,Partly Cloudy
10/07/18,20.83,1.4880000000000002,3.2769999999999997,6.001,1:00PM,Cloudy
09/07/18,30.729,2.195,7.763999999999999,7.442,1:35PM,Cloudy
08/07/18,59.196000000000005,4.228,23.566999999999997,10.421,2:35PM,Partly Cloudy
07/07/18,52.161,3.7260000000000004,17.07,9.068999999999999,12:00PM,Partly Cloudy
06/07/18,56.317,4.023,38.958,177,1:35PM,Partly Cloudy
05/07/18,68.223,4.873,53.851000000000006,9.464,1:00PM,Partly Cloudy
04/07/18,68.653,4.904,54.315,9.367,1:15PM,Partly Cloudy
03/07/18,69.278,4.948,56.773999999999994,9.538,1:00PM,Partly Cloudy
02/07/18,71.127,5.081,57.092,9.755,12:35PM,Fine
01/07/18,70.725,5.052,53.525,9.611,12:55PM,Fine
30/06/18,69.99,4.999,44.068999999999996,9.843,1:10PM,Fine
29/06/18,71.78,5.127000000000001,51.809,9.74,12:35PM,Fine
28/06/18,71.524,5.109,58.085,9.866,1:05PM,Fine
27/06/18,70.689,5.0489999999999995,57.302,9.601,12:55PM,Fine
26/06/18,71.778,5.127000000000001,59.471000000000004,9.629,12:50PM,Fine
25/06/18,72.469,5.176,57.266999999999996,9.77,1:05PM,Fine
24/06/18,72.89699999999999,5.207000000000001,49.202,9.83,1:00PM,Fine
23/06/18,72.82,5.2010000000000005,57.075,9.895,12:45PM,Fine
22/06/18,71.168,5.083,71.168,9.527000000000001,1:15PM,Fine
21/06/18,71.809,5.129,,9.572000000000001,12:35PM,Fine
20/06/18,71.952,5.138999999999999,,9.755,12:40PM,Fine
19/06/18,69.255,4.947,62.653999999999996,9.875,12:40PM,Fine
18/06/18,74.98100000000001,5.356,62.122,10.102,1:15PM,Fine
17/06/18,54.876000000000005,3.92,35.927,11.895999999999999,12:50PM,Partly Cloudy
16/06/18,59.126999999999995,4.223,42.3,11.341,12:00PM,Partly Cloudy
15/06/18,61.595,4.4,45.358000000000004,10.530999999999999,1:30PM,Partly Cloudy
14/06/18,70.477,5.034,57.228,9.665,1:05PM,Fine
13/06/18,71.686,5.12,59.131,9.857999999999999,1:00PM,Fine
12/06/18,72.002,5.143,56.528999999999996,9.783999999999999,1:25PM,Fine
11/06/18,72.374,5.17,58.161,9.863999999999999,12:55PM,Fine
10/06/18,73.97800000000001,5.284,51.918,9.971,12:35PM,Fine
09/06/18,73.122,5.223,53.063,9.939,1:10PM,Fine
08/06/18,73.346,5.239,59.93899999999999,9.842,12:50PM,Fine
07/06/18,75.139,5.367000000000001,62.357,10.216000000000001,1:00PM,Fine
06/06/18,75.457,5.39,62.095,10.117,12:35PM,Fine
05/06/18,73.097,5.221,56.606,10.66,12:50PM,Fine
04/06/18,73.796,5.271,60.878,16,1:10PM,Fine
03/06/18,73.65,5.261,54.806999999999995,9.996,12:35PM,Fine
02/06/18,74.167,5.297999999999999,55.817,10.118,12:20PM,Fine
01/06/18,76.02199999999999,5.43,62.254,10.298,12:55PM,Fine
31/05/18,66.532,4.752,53.53,11.958,12:20PM,Partly Cloudy
30/05/18,54.982,3.927,42.897,11.589,12:05PM,Partly Cloudy
29/05/18,71.329,5.095,59.972,11.366,1:55PM,Fine
28/05/18,70.557,5.04,55.256,10.456,12:35PM,Fine
27/05/18,65.846,4.703,52.05,11.138,11:15AM,Partly Cloudy
26/05/18,74.91199999999999,5.351,49.20399999999999,12.011,1:30PM,Fine
25/05/18,736,5.003,48.635,12.136,11:25AM,Fine
24/05/18,25.555999999999997,1.825,14.189,6.646,12:50PM,Cloudy
23/05/18,69.165,4.94,55.26,11.3,10:50AM,Fine
22/05/18,61.18600000000001,4.37,46.385,11.993,11:45AM,Partly Cloudy
21/05/18,38.123000000000005,2.7230000000000003,25.476999999999997,8.085,3:15PM,Mostly Cloudy
20/05/18,67.59899999999999,4.829,43.583,10.732000000000001,12:30PM,Partly Cloudy
19/05/18,47.816,3.415,31.408,11.845999999999998,12:50PM,Partly Cloudy
18/05/18,67.545,4.825,50.516000000000005,11.799000000000001,12:05PM,Partly Cloudy
17/05/18,79.78,5.699,65.62899999999999,10.884,12:55PM,Fine
16/05/18,72.251,5.1610000000000005,59.273999999999994,10.714,12:20PM,Fine
15/05/18,66.748,4.768,54.965,10.832,12:45PM,Partly Cloudy
14/05/18,76.542,5.4670000000000005,58.523,11.667,12:20PM,Fine
13/05/18,63.555,4.54,40.52,12.168,12:35PM,Partly Cloudy
12/05/18,36.227,2.588,19.223,7.492000000000001,10:40AM,Mostly Cloudy
11/05/18,22.644000000000002,1.617,11.273,5.2620000000000005,11:20AM,Cloudy
10/05/18,75.954,5.425,56.978,10.380999999999998,12:30PM,Fine
09/05/18,75.396,5.385,60.901,10.519,12:50PM,Fine
08/05/18,75.084,5.3629999999999995,60.909,11.020999999999999,12:45PM,Fine
07/05/18,77.456,5.5329999999999995,60.492,10.819,1:10PM,Fine
06/05/18,76.76899999999999,5.484,48.92,11.05,11:55AM,Fine
05/05/18,75.93,5.4239999999999995,583999999999996,10.58,12:30PM,Fine
04/05/18,76.683,5.477,56.483999999999995,10.69,12:20PM,Fine
03/05/18,78.811,5.629,62.098,10.892000000000001,12:45PM,Fine
02/05/18,22.906999999999996,1.636,13.883,10.959000000000001,12:45PM,Cloudy
01/05/18,28.357,2.026,16.745,8.732000000000001,3:00PM,Cloudy
30/04/18,32.983000000000004,2.356,18.791,10.505,12:45PM,Mostly Cloudy
29/04/18,75.846,5.417999999999999,53.638000000000005,11.940999999999999,12:50PM,Fine
28/04/18,78.797,5.627999999999999,62.494,11.071,12:35PM,Fine
27/04/18,71.54,5.11,56.32,11.082,12:30PM,Fine
26/04/18,77.532,5.537999999999999,56.6,10.937000000000001,12:45PM,Fine
25/04/18,77.564,5.54,61.925,10.949000000000002,12:15PM,Fine
24/04/18,78.449,5.604,58.284,11.62,11:55AM,Fine
23/04/18,78.211,5.587000000000001,63.068000000000005,11.298,1:05PM,Fine
22/04/18,77.309,5.522,56.678999999999995,10.98,12:55PM,Fine
21/04/18,69.854,4.99,45.397,11.517000000000001,1:10PM,Fine
20/04/18,80.661,5.7620000000000005,58.611000000000004,11.437000000000001,1:05PM,Fine
19/04/18,53.603,3.8289999999999997,36.047,12.218,1:45PM,Partly Cloudy
18/04/18,77.915,5.565,65.292,11.425999999999998,12:55PM,Fine
17/04/18,80.876,5.777,69.381,11.423,12:50PM,Fine
16/04/18,70.494,5.035,53.025,12.214,1:15PM,Fine
15/04/18,65.39,4.671,38.678000000000004,11.505,1:00PM,Fine
14/04/18,77.725,5.5520000000000005,59.623999999999995,11.054,12:50PM,Fine
13/04/18,78.402,5.6,55.824,11.187999999999999,12:35PM,Fine
12/04/18,61.258,4.376,44.998000000000005,12.186,12:55PM,Partly Cloudy
11/04/18,77.38,5.527,64.119,11.217,1:10PM,Fine
10/04/18,75.991,5.428,62.968999999999994,10.972000000000001,1:10PM,Fine
09/04/18,75.579,5.399,58.76,11.205,1:00PM,Fine
08/04/18,77.751,5.553999999999999,62.058,11.384,12:30PM,Fine
07/04/18,67.857,4.8469999999999995,53.394,11.12,1:30PM,Fine
06/04/18,65.78,4.699,52.415,11.644,12:25PM,Fine
05/04/18,77.161,5.5120000000000005,56.093,11.402999999999999,12:40PM,Fine
04/04/18,75.03,5.359,61.428999999999995,11.815,1:35PM,Fine
03/04/18,69.057,4.933,58.666000000000004,11.633,10:40AM,Fine
02/04/18,33.589,2.399,22.44,11.822000000000001,1:20PM,Mostly Cloudy
01/04/18,55.218,3.944,40.86,11.370999999999999,1:35PM,Partly Cloudy
31/03/18,66.064,4.718999999999999,41.244,12.004000000000001,1:00PM,Fine
30/03/18,77.765,5.555,61.434,11.332,12:50PM,Fine
29/03/18,79.289,5.664,55.678000000000004,11.384,12:40PM,Fine
28/03/18,80.21,5.729,66.178,11.665,1:10PM,Fine
27/03/18,81.92200000000001,5.852,66.854,11.8,1:00PM,Fine
26/03/18,70.433,5.031000000000001,50.951,12.218,12:55PM,Fine
25/03/18,72.251,5.1610000000000005,51.082,12.218,11:50AM,Fine
24/03/18,57.185,4.085,25.31,12.216,12:40PM,Partly Cloudy
23/03/18,61.363,4.383,39.082,12.216,12:00PM,Fine
22/03/18,18.958,1.354,7.428999999999999,5.09,4:25PM,Cloudy
21/03/18,63.763000000000005,4.555,47.431000000000004,12.015999999999998,1:30PM,Fine
20/03/18,72.737,5.196000000000001,58.653999999999996,12.133,2:20PM,Fine
19/03/18,76.211,5.444,61.493,11.845999999999998,12:45PM,Fine
18/03/18,73.238,5.231,41.461999999999996,12.19,1:20PM,Fine
17/03/18,43.271,3.091,24.357,12.218,1:40PM,Partly Cloudy
16/03/18,50.722,3.623,33.423,12.126,10:50AM,Partly Cloudy
15/03/18,66.033,4.717,52.473,12.219000000000001,11:35AM,Fine
14/03/18,42.43899999999999,3.031,30.255,11.798,12:35PM,Partly Cloudy
13/03/18,49.505,3.536,39.842,9.669,1:50PM,Partly Cloudy
12/03/18,71.107,5.079,58.864,10.962,2:45PM,Fine
11/03/18,60.244,4.303,40.786,12.059000000000001,12:30PM,Fine
10/03/18,10.75,0.768,0.833,2.653,9:50AM,Showers
09/03/18,64.467,4.605,46.925,11.432,11:20AM,Fine
08/03/18,61.221000000000004,4.373,47.431999999999995,11.436,12:45PM,Fine
07/03/18,53.323,3.8089999999999997,38.473,10.963,10:25AM,Partly Cloudy
06/03/18,79.119,5.651,65.658,11.639000000000001,12:10PM,Fine
05/03/18,78.64399999999999,5.617000000000001,63.282,11.817,11:20AM,Fine
04/03/18,69.101,4.936,37.385999999999996,12.213,11:45AM,Fine
03/03/18,32.042,2.289,19.429000000000002,12.097000000000001,12:50PM,Mostly Cloudy
02/03/18,78.347,5.596,56.461000000000006,11.579,12:15PM,Fine
01/03/18,78.874,5.6339999999999995,65.407,11.702,11:50AM,Fine
28/02/18,68.094,4.864,47.931000000000004,12.218,12:45PM,Fine
27/02/18,42.163999999999994,3.012,24.239,12.115,1:40PM,Partly Cloudy
26/02/18,75.109,5.365,645,11.769,12:35PM,Fine
25/02/18,78.384,5.599,49.049,11.864,12:25PM,Fine
24/02/18,78.706,5.622000000000001,46.111999999999995,11.806,11:55AM,Fine
23/02/18,71.15899999999999,5.083,53.29,12.218,11:00AM,Fine
22/02/18,32.145,2.296,18.748,12.216,11:30AM,Mostly Cloudy
21/02/18,28.408,2.029,15.295,12.039000000000001,1:35PM,Mostly Cloudy
20/02/18,77.497,5.5360000000000005,68.817,11.738,12:05PM,Fine
19/02/18,61.544,4.396,37.763000000000005,12.218,10:35AM,Fine
18/02/18,64.42399999999999,4.602,43.763000000000005,11.609000000000002,1:10PM,Fine
17/02/18,68.23899999999999,4.874,47.754,11.76,12:25PM,Fine
16/02/18,65.999,4.7139999999999995,52.055,11.604000000000001,12:10PM,Fine
15/02/18,67.024,4.787,53.011,11.38,12:15PM,Fine
14/02/18,39.338,2.81,27.756999999999998,11.991,1:20PM,Partly Cloudy
13/02/18,52.25899999999999,3.733,37.245,11.855,11:40AM,Fine
12/02/18,24.311999999999998,1.7369999999999999,8.962,8.618,9:55AM,Mostly Cloudy
11/02/18,63.703,4.55,46.82,10.562000000000001,12:10PM,Fine
10/02/18,39.167,2.798,19.833,11.139000000000001,1:20PM,Partly Cloudy
09/02/18,66.031,4.717,54.833999999999996,10.419,12:05PM,Fine
08/02/18,65.244,4.66,53.172,10.398,12:00PM,Fine
07/02/18,68.21600000000001,4.873,56.856,11.027999999999999,12:20PM,Fine
06/02/18,64.056,4.575,54.839,10.446,11:50AM,Fine
05/02/18,63.098,4.507,54.928999999999995,10.343,12:20PM,Fine
04/02/18,61.794,4.414,46.321999999999996,10.138,12:15PM,Fine
03/02/18,61.888000000000005,4.421,52.303999999999995,10.279000000000002,12:25PM,Fine
02/02/18,60.185,4.2989999999999995,48.995,10.341,12:30PM,Fine
01/02/18,60.81100000000001,4.343999999999999,50.928999999999995,10.158999999999999,12:20PM,Fine
31/01/18,60.435,4.317,50.958999999999996,10.302,12:25PM,Fine
30/01/18,36.21,2.5860000000000003,27.608,8.48,10:05AM,Partly Cloudy
29/01/18,62.407,4.458,54.761,10.607999999999999,12:00PM,Fine
28/01/18,62.784,4.485,44.479,10.850999999999999,12:40PM,Fine
27/01/18,59.306000000000004,4.236000000000001,43.963,10.564,1:10PM,Fine
26/01/18,59.152,4.225,43.907,10.622,12:25PM,Fine
25/01/18,41.781000000000006,2.984,30.385,11.65,12:25PM,Partly Cloudy
24/01/18,56.68,4.0489999999999995,44.251000000000005,10.862,12:55PM,Fine
23/01/18,59.422,4.244,46.685,10.789000000000001,12:35PM,Fine
22/01/18,57.793,4.128,49.141999999999996,10.562000000000001,12:35PM,Fine
21/01/18,53.989,3.8560000000000003,37.954,10.302,12:55PM,Fine
20/01/18,51.568999999999996,3.6839999999999997,35.467,11.151,12:35PM,Fine
19/01/18,41.528,2.966,31.18,9.916,12:30PM,Partly Cloudy
18/01/18,49.563,3.54,42.577,9.857000000000001,12:50PM,Fine
17/01/18,49.163000000000004,3.512,39.346,10.509,12:45PM,Partly Cloudy
16/01/18,42.416000000000004,3.03,33.825,123,12:55PM,Partly Cloudy
15/01/18,44.84,3.2030000000000003,38.25,9.655,12:35PM,Partly Cloudy
14/01/18,45.958999999999996,3.283,35.346,10.184,12:35PM,Partly Cloudy
13/01/18,51.711000000000006,3.694,34.399,10.211,12:35PM,Fine
12/01/18,49.586999999999996,3.542,39.116,9.794,12:30PM,Fine
11/01/18,50.528,3.609,42.336000000000006,9.954,12:30PM,Fine
10/01/18,18.317,1.308,9.687000000000001,8.004,2:10PM,Cloudy
09/01/18,12.808,0.915,6.142,9.832,12:25PM,Cloudy
08/01/18,13.683,0.977,6.9879999999999995,5.516,12:20PM,Cloudy
07/01/18,33.781,2.4130000000000003,18.336,9.765,12:45PM,Partly Cloudy
06/01/18,28.834,2.06,14.642000000000001,7.222,12:30PM,Mostly Cloudy
05/01/18,43.495,3.1069999999999998,35.274,9.206,12:40PM,Partly Cloudy
04/01/18,45.126999999999995,3.2230000000000003,37.455999999999996,9.3,12:25PM,Partly Cloudy
03/01/18,14.349,1.025,6.247999999999999,3.466,11:25AM,Cloudy
02/01/18,45.544,3.253,36.59,9.413,12:45PM,Partly Cloudy
01/01/18,36.714,2.622,22.436,9.667,12:20PM,Partly Cloudy
31/12/17,38.148,2.725,22.864,9.578,12:30PM,Partly Cloudy
30/12/17,46.242,3.303,25.288,9.595,12:45PM,Partly Cloudy
29/12/17,46.23,3.302,28.671999999999997,9.434,12:45PM,Partly Cloudy
28/12/17,45.165,3.2260000000000004,34.928000000000004,9.422,12:45PM,Partly Cloudy
27/12/17,45.508,3.2510000000000003,33.013000000000005,9.328,12:40PM,Partly Cloudy
26/12/17,35.408,2.529,20.253,10.112,12:30PM,Partly Cloudy
25/12/17,43.442,3.103,19.62,9.382,1:05PM,Partly Cloudy
24/12/17,45.217,3.23,24.921,9.457,12:30PM,Partly Cloudy
23/12/17,37.744,2.696,14.095,9.386000000000001,12:15PM,Partly Cloudy
22/12/17,45.184,3.227,28.258000000000003,9.929,1:30PM,Partly Cloudy
21/12/17,50.426,3.602,32.909,10.325999999999999,12:45PM,Fine
20/12/17,44.946000000000005,3.21,27.588,9.408999999999999,12:20PM,Partly Cloudy
19/12/17,44.843,3.2030000000000003,21.999000000000002,9.342,12:20PM,Partly Cloudy
18/12/17,45.048,3.218,36.556999999999995,9.41,12:40PM,Partly Cloudy
17/12/17,45.037,3.217,23.862,9.252,12:40PM,Partly Cloudy
16/12/17,33.148,2.3680000000000003,14.707,9.699,12:20PM,Partly Cloudy
15/12/17,46.23,3.302,30.281,9.472999999999999,12:15PM,Partly Cloudy
14/12/17,41.605,2.972,28.566,9.357000000000001,12:35PM,Partly Cloudy
13/12/17,45.842,3.2739999999999996,35.635,9.436,12:35PM,Partly Cloudy
12/12/17,47.102,3.364,40.243,9.609,12:15PM,Fine
11/12/17,46.757,3.34,33.163000000000004,9.681000000000001,12:35PM,Fine
10/12/17,32.163000000000004,2.2969999999999997,15.834000000000001,9.107999999999999,1:45PM,Partly Cloudy
09/12/17,36.864000000000004,2.633,27.906,8.648,12:55PM,Partly Cloudy
08/12/17,42.242,3.017,28.485,9.11,12:40PM,Partly Cloudy
07/12/17,49.831,3.5589999999999997,41.095,10.263,12:35PM,Fine
06/12/17,47.927,3.423,40.438,9.658999999999999,12:20PM,Fine
05/12/17,41.276,2.948,34.62,10.616,12:10PM,Partly Cloudy
04/12/17,41.253,2.947,31.732,10.466,12:05PM,Partly Cloudy
03/12/17,45.114,3.222,29.725,9.811,12:25PM,Partly Cloudy
02/12/17,46.39,3.3139999999999996,29.802,9.343,12:30PM,Partly Cloudy
01/12/17,47.675,3.405,31.88,9.52,12:10PM,Fine
30/11/17,19.065,1.3619999999999999,8.986,4.685,9:35AM,Cloudy
29/11/17,37.3,2.6639999999999997,23.554000000000002,8.187999999999999,10:15AM,Partly Cloudy
28/11/17,32.766,2.34,21.906999999999996,10.672,12:10PM,Mostly Cloudy
27/11/17,26.002,1.857,11.710999999999999,10.41,12:45PM,Mostly Cloudy
26/11/17,50.906000000000006,3.636,37.911,9.788,12:10PM,Partly Cloudy
25/11/17,49.382,3.5269999999999997,36.883,9.541,12:10PM,Partly Cloudy
24/11/17,49.119,3.509,32.638000000000005,9.433,12:30PM,Partly Cloudy
23/11/17,49.596000000000004,3.543,36.08,9.387,12:10PM,Partly Cloudy
22/11/17,51.376999999999995,3.67,43.418,9.652000000000001,12:10PM,Partly Cloudy
21/11/17,47.988,3.428,40.815,9.344,11:40AM,Partly Cloudy
20/11/17,49.108000000000004,3.508,39.486999999999995,9.748,12:05PM,Partly Cloudy
19/11/17,47.273,3.377,37.335,10.290999999999999,12:50PM,Partly Cloudy
18/11/17,53.824,3.845,30.753,103,12:05PM,Fine
17/11/17,29.009,2.072,17.548,9.265,1:45PM,Mostly Cloudy
16/11/17,41.218999999999994,2.944,29.479,11.269,12:35PM,Partly Cloudy
15/11/17,34.049,2.432,22.283,10.808,11:25AM,Mostly Cloudy
14/11/17,48.67,3.4760000000000004,39.575,10.530999999999999,11:30AM,Partly Cloudy
13/11/17,38.554,2.7539999999999996,27.388,10.463,11:40AM,Partly Cloudy
12/11/17,23.301,1.6640000000000001,9.206,9.115,12:15PM,Cloudy
11/11/17,59.121,4.223,41.95,10.186,12:00PM,Fine
10/11/17,51.68899999999999,3.6919999999999997,40.501,10.972000000000001,10:30AM,Partly Cloudy
09/11/17,48.324,3.452,37.73,10.785,10:45AM,Partly Cloudy
08/11/17,34.313,2.451,22.479,9.654,1:15PM,Mostly Cloudy
