DateTime,Generated,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-09-30 23:45:00+00:00,0.32104789187258853,20.6,107,0.0,6.9,59,805,279,338,8.6,41.0,0.0,974.9,280,3.5,70
2019-05-24 18:00:00+00:00,0.8296185884745868,18.0,-114,0.0,9.0,60,1098,998,1058,12.3,55.8,0.0,963.6,278,1.5,25
2019-07-11 02:45:00+00:00,0.0009587690492271623,22.6,63,0.0,12.8,7,20,3,10,14.5,53.8,0.0,980.8,288,2.0,90
2019-07-21 13:45:00+00:00,0.02259123832591937,18.7,-72,52.8,15.3,64,18,3,67,23.8,80.7,0.0,977.8,299,1.1,79
2019-09-06 22:15:00+00:00,0.6049793884062696,32.4,117,0.0,13.9,106,874,621,727,26.8,32.5,0.0,980.2,282,4.6,45
2019-10-07 17:00:00+00:00,0.6362306014237914,27.3,-130,0.0,1.8,78,963,598,676,7.1,19.2,0.0,979.7,258,1.2,52
2019-07-26 00:45:00+00:00,0.2511780826171678,28.7,81,3.7,13.2,99,603,237,336,41.5,38.6,0.0,978.9,226,2.4,67
2019-06-22 00:45:00+00:00,0.17383608542748677,26.3,77,38.5,12.7,199,127,52,250,15.0,43.0,0.0,975.7,246,3.4,66
2019-07-24 22:00:00+00:00,0.5928957930611516,31.1,105,36.7,13.1,411,159,135,546,39.4,33.2,0.0,978.8,264,4.1,32
2019-06-10 17:15:00+00:00,0.7211495912616158,24.8,-98,0.0,14.3,63,1062,890,953,20.6,52.0,0.0,975.3,236,2.0,33
2019-07-10 23:45:00+00:00,0.4917437175396511,27.2,85,0.0,11.6,82,861,511,593,14.2,37.9,0.0,981.0,277,3.5,54
2019-07-13 01:45:00+00:00,0.06519629534744703,26.1,71,0.0,14.7,58,483,99,157,25.5,49.4,0.0,975.0,265,2.8,78
2019-06-17 00:15:00+00:00,0.3055756107785826,26.5,80,31.0,13.2,241,227,112,353,15.8,43.8,0.0,975.3,254,3.3,60
2019-07-21 18:45:00+00:00,0.8162889815310804,29.0,-128,0.0,13.9,134,917,871,1005,23.4,39.4,0.0,978.0,275,3.5,18
2019-07-30 21:00:00+00:00,0.8367026108018725,27.1,126,3.3,13.0,168,844,783,952,21.6,41.8,0.0,977.5,243,3.8,22
2019-08-29 15:30:00+00:00,0.31396775120137255,23.3,-97,0.0,16.6,99,737,347,446,27.3,66.0,0.0,980.8,275,1.5,62
2019-10-04 17:00:00+00:00,0.6699000861727648,21.5,-129,0.0,4.1,73,982,620,694,6.2,32.1,0.0,981.1,237,0.9,51
2019-10-19 22:30:00+00:00,0.4926675516842506,24.9,126,0.0,4.4,68,899,432,500,9.2,26.6,0.0,976.3,260,3.6,61
2019-07-04 23:45:00+00:00,0.500853964335344,24.0,84,0.0,12.4,50,989,588,638,13.6,48.5,0.0,977.5,232,3.0,54
2019-07-08 14:45:00+00:00,0.081522540776797,16.7,-78,61.4,12.4,151,12,5,156,19.1,75.6,0.0,981.1,249,0.4,66
2019-10-17 18:15:00+00:00,0.6969008857939151,23.4,-155,0.0,11.0,92,960,680,772,14.8,45.6,0.0,975.1,207,3.5,45
2019-10-19 16:15:00+00:00,0.4516966718680858,20.3,-125,0.0,9.0,80,855,403,483,10.6,48.3,0.0,979.0,255,0.7,62
2019-06-03 19:00:00+00:00,0.35552087942799915,23.3,-140,69.7,11.3,322,5,5,327,15.7,46.8,0.0,964.9,249,3.2,14
2019-09-18 19:30:00+00:00,0.0,27.0,-178,0.0,6.1,97,994,856,952,10.6,26.4,0.0,978.3,238,3.5,31
2019-06-17 14:45:00+00:00,0.09720443129856922,26.5,-78,70.9,13.2,125,5,2,127,15.7,43.7,0.0,975.4,253,3.3,64
2019-07-22 02:15:00+00:00,0.021605297684203988,23.2,69,11.4,15.0,35,98,17,52,26.7,60.1,0.0,977.9,264,2.8,85
2019-07-01 18:30:00+00:00,0.8204617618060569,25.7,-116,0.0,11.7,75,1061,1004,1079,13.4,41.5,0.0,976.6,230,3.6,19
2019-06-08 14:45:00+00:00,0.3070855749897136,24.3,-78,0.0,13.4,69,834,361,430,19.1,50.4,0.0,972.1,242,2.3,64
2019-09-16 15:15:00+00:00,0.3061889124376024,24.9,-102,0.0,11.9,90,692,266,356,18.8,44.2,0.0,978.0,187,0.6,67
2019-07-02 00:00:00+00:00,0.4500120331338162,25.7,82,0.0,11.7,55,947,521,576,13.3,41.5,0.0,976.6,230,3.6,57
2019-06-19 15:30:00+00:00,0.19143939570378307,26.4,-83,51.7,13.0,269,34,20,288,15.4,43.4,0.0,975.5,250,3.3,55
2019-09-01 17:45:00+00:00,0.644246221207816,29.1,-126,0.0,16.5,127,883,715,841,31.8,46.5,0.0,977.9,240,2.2,36
2019-09-19 18:45:00+00:00,0.575420577435157,23.7,-157,0.0,11.6,108,956,802,910,17.1,46.5,0.0,977.0,232,3.3,33
2019-10-14 14:45:00+00:00,0.06940012887098151,15.8,-108,3.5,10.4,72,458,97,169,10.9,70.0,0.0,978.5,346,0.3,78
2019-08-20 20:00:00+00:00,0.8038055756107786,29.1,168,0.0,12.3,110,974,913,1023,13.2,35.5,0.0,974.5,277,3.6,20
2019-10-15 16:45:00+00:00,0.5631312543183423,22.3,-130,0.0,8.2,82,912,511,593,10.6,40.5,0.0,981.6,307,0.7,56
2019-09-28 01:30:00+00:00,0.0002328993641847358,20.0,91,0.0,16.0,7,21,4,11,23.5,77.8,0.0,975.3,283,2.5,91
2019-07-21 16:45:00+00:00,0.63503116969824,25.7,-95,0.0,13.8,114,870,648,762,22.4,47.7,0.0,977.8,284,2.2,42
2019-07-27 23:00:00+00:00,0.5752653111923671,31.6,95,0.0,14.6,97,880,621,718,28.2,35.5,0.0,978.9,264,3.4,45
2019-08-08 01:45:00+00:00,0.03972098656170669,23.5,76,0.5,14.8,49,374,65,114,28.1,58.2,0.0,978.5,267,3.2,81
2019-08-04 17:15:00+00:00,0.7015899263261678,28.2,-105,2.6,12.4,141,840,670,812,21.2,37.6,0.0,979.3,254,2.2,37
2019-09-18 21:15:00+00:00,0.5752575478802276,26.9,137,0.0,8.1,87,980,764,851,11.1,30.5,0.0,977.7,250,4.5,39
2019-06-17 22:00:00+00:00,0.29257594460100456,26.5,98,74.0,13.1,248,3,3,251,15.6,43.7,0.0,975.4,253,3.3,32
2019-07-29 17:45:00+00:00,0.7377863691765455,26.1,-110,0.0,16.2,115,927,799,914,20.6,54.3,0.0,979.0,257,2.4,30
2019-09-04 22:00:00+00:00,0.008997678769670291,32.9,120,99.6,15.9,3,0,0,3,42.1,36.1,0.0,975.8,251,3.2,41
2019-08-07 02:30:00+00:00,6.986980925542074e-05,23.2,70,0.0,16.2,8,22,4,11,37.4,64.4,0.0,977.9,255,2.5,90
2019-10-03 18:00:00+00:00,0.7539806382995241,23.2,-146,0.0,10.1,86,987,733,820,9.5,43.5,0.0,979.3,241,1.7,42
2019-08-04 22:00:00+00:00,0.7089340196101265,30.4,109,0.0,14.0,106,922,766,872,20.7,36.6,0.0,978.0,270,3.8,34
2019-07-06 19:30:00+00:00,0.874152828562778,24.5,-162,0.0,13.5,76,1072,1053,1129,12.4,50.2,0.0,981.4,253,3.6,11
2019-09-01 20:45:00+00:00,0.693880957371653,30.5,145,0.0,16.7,132,895,786,918,34.3,43.4,0.0,977.4,251,4.2,29
2019-08-12 14:45:00+00:00,0.09951401666006784,19.9,-85,44.7,14.1,162,51,18,180,16.0,69.1,0.0,980.2,256,0.9,69
2019-06-23 15:30:00+00:00,0.09121115432688202,26.2,-83,76.4,12.5,141,2,1,142,14.7,42.8,0.0,975.9,243,3.4,55
2019-09-29 17:45:00+00:00,0.5850897827048932,18.4,-139,14.9,7.7,252,595,436,687,10.4,49.4,0.0,977.1,215,2.4,43
2019-07-07 16:15:00+00:00,0.17262500873372616,19.2,-89,42.9,13.4,294,197,137,431,13.8,69.1,0.0,980.4,262,1.3,47
2019-09-09 20:30:00+00:00,0.66676758972448,25.3,153,0.0,12.7,95,991,860,955,12.3,45.5,0.0,976.3,244,4.3,30
2019-09-13 20:45:00+00:00,0.771420919020891,34.3,147,0.0,10.7,97,976,819,916,16.7,23.8,0.0,977.6,254,4.3,33
2019-07-29 21:15:00+00:00,0.7850067152650007,30.0,120,0.0,13.7,110,949,865,975,20.0,36.9,0.0,977.2,260,3.5,24
2019-06-13 16:45:00+00:00,0.3671619659811662,26.7,-93,38.1,13.6,406,170,133,539,16.3,44.4,0.0,975.0,260,3.4,39
2019-08-22 15:15:00+00:00,0.08462786563259349,21.9,-92,51.6,14.0,193,32,14,207,9.3,61.0,0.0,974.2,233,1.2,64
2019-09-12 00:30:00+00:00,0.19147433060841076,23.7,95,0.0,14.2,63,665,189,252,14.6,55.2,0.0,978.5,288,3.1,73
2019-08-09 16:45:00+00:00,0.605798417836986,25.0,-101,0.0,11.6,95,920,662,758,11.7,43.0,0.0,978.4,237,1.8,44
2019-10-10 14:45:00+00:00,0.09787207614256546,16.3,-106,16.3,11.1,95,315,71,166,11.3,71.5,0.0,977.1,7,0.5,77
2019-06-07 15:15:00+00:00,0.11547538641886174,24.1,-82,70.2,12.9,151,5,3,154,18.4,49.7,0.0,970.7,244,2.5,58
2019-06-29 02:15:00+00:00,0.02916676370806841,25.9,66,10.9,12.0,40,169,29,69,13.8,41.9,0.0,976.4,234,3.5,84
2019-08-18 21:00:00+00:00,0.7695926590120409,27.2,134,0.0,11.9,103,970,871,974,14.1,38.6,0.0,973.4,260,3.6,26
2019-07-15 16:45:00+00:00,0.6470021970173355,27.7,-94,0.0,13.7,85,960,722,807,17.0,42.3,0.0,978.1,267,2.4,41
2019-08-28 14:00:00+00:00,0.05287591898207451,21.0,-84,21.7,17.4,72,125,22,94,27.9,80.0,0.0,978.1,232,1.1,81
2019-09-07 01:45:00+00:00,0.0026472894395664966,29.2,83,0.0,14.0,18,59,10,28,24.1,39.5,0.0,980.3,282,2.6,88
2019-05-27 03:00:00+00:00,0.0002328993641847358,11.6,61,57.5,7.5,0,0,0,0,15.8,75.8,0.0,963.3,263,3.9,95
2019-07-01 18:15:00+00:00,0.8069652436515515,25.8,-111,0.0,11.7,74,1057,982,1056,13.4,41.5,0.0,976.6,230,3.6,22
2019-06-11 14:15:00+00:00,0.18114524380681774,25.0,-75,0.1,14.7,70,718,240,310,21.2,52.7,0.0,976.6,233,1.8,71
2019-09-19 21:15:00+00:00,0.572963489143008,24.1,137,0.0,13.7,92,964,748,840,19.6,52.3,0.0,976.1,248,5.0,39
2019-07-16 22:45:00+00:00,0.6576534612727174,29.8,94,0.0,10.4,68,994,748,816,12.2,30.0,0.0,975.0,247,4.0,41
2019-05-26 18:30:00+00:00,0.15593776928988984,15.0,-125,87.2,7.7,139,0,0,139,16.8,61.6,0.0,963.0,247,4.5,19
2019-08-09 19:30:00+00:00,0.8098726040477909,29.1,-167,0.0,9.3,109,983,939,1049,11.2,29.0,0.0,978.4,253,3.8,17
2019-06-12 19:15:00+00:00,0.8401301131114579,27.4,-150,0.0,14.6,77,1071,1050,1128,19.1,45.4,0.0,976.2,245,3.1,11
2019-05-22 13:45:00+00:00,0.03024198243938794,11.3,-74,52.5,10.0,77,20,4,81,13.6,91.8,0.0,956.4,273,4.5,77
2019-07-31 14:15:00+00:00,0.03816832413380845,20.8,-78,48.5,15.4,109,30,8,117,20.4,70.9,0.0,978.9,232,1.5,74
2019-09-30 01:15:00+00:00,0.0077050872984450085,18.2,94,0.0,8.2,20,59,10,30,9.3,52.1,0.0,975.4,262,3.2,88
2019-09-25 20:00:00+00:00,0.8094572668483282,27.1,167,0.1,15.1,124,908,753,877,32.0,48.0,0.0,975.0,249,3.6,34
2019-05-31 00:00:00+00:00,0.42811172958831156,21.5,83,0.0,12.2,57,929,484,540,15.8,55.8,0.0,960.6,268,3.8,59
2019-06-17 23:30:00+00:00,0.15735845541141671,26.5,85,71.7,13.1,191,5,3,194,15.6,43.7,0.0,975.4,253,3.3,51
2019-08-21 19:15:00+00:00,0.7842730822678188,31.2,-161,0.0,11.8,103,993,924,1027,10.5,30.5,0.0,976.1,257,3.2,21
2019-09-08 18:15:00+00:00,0.6321975607673258,23.6,-140,0.0,12.9,96,984,825,922,12.2,51.1,0.0,978.1,226,3.0,33
2019-09-24 20:00:00+00:00,0.781462763273323,30.2,167,0.0,10.4,114,935,779,893,25.3,29.4,0.0,976.0,328,1.9,34
2019-05-24 00:00:00+00:00,0.13849360691245313,16.0,84,49.9,9.5,237,52,27,264,16.7,65.3,0.0,964.5,244,3.7,59
2019-06-27 19:30:00+00:00,0.8825993121705444,26.0,-164,0.0,12.1,66,1099,1082,1148,14.0,42.1,0.0,976.3,236,3.5,10
2019-08-29 19:30:00+00:00,0.7515662482241423,29.8,-173,0.0,17.0,132,918,843,975,27.3,46.2,0.0,979.9,271,3.6,23
2019-07-21 20:15:00+00:00,0.8479361234677163,29.3,150,0.0,14.7,135,921,894,1030,24.2,41.2,0.0,977.8,269,4.1,14
2019-06-14 12:45:00+00:00,0.0002328993641847358,26.7,-63,0.5,13.5,12,27,5,17,16.2,44.2,0.0,975.1,258,3.3,88
2019-06-03 17:15:00+00:00,0.15903921248961658,23.3,-100,76.9,11.2,204,2,2,206,15.7,46.8,0.0,964.8,250,3.2,33
2019-08-12 01:45:00+00:00,0.03313769786741815,23.7,77,0.0,12.9,43,389,66,109,13.6,50.7,0.0,978.6,262,2.9,82
2019-05-21 01:30:00+00:00,0.11123273633462981,13.7,74,14.4,8.3,77,315,66,143,11.1,70.1,0.0,962.8,275,4.9,78
2019-07-14 23:30:00+00:00,0.5308125858816406,29.0,88,0.0,13.2,84,879,559,643,19.5,37.9,0.0,978.5,255,3.3,51
2019-08-06 22:45:00+00:00,0.5858389423263541,29.3,100,0.0,14.7,110,855,622,732,36.8,41.2,0.0,976.5,250,3.9,43
2019-06-25 23:45:00+00:00,0.2181995326486092,26.1,84,29.1,12.3,277,288,171,448,14.3,42.4,0.0,976.1,239,3.4,54
2019-09-03 13:15:00+00:00,0.0002755975809519373,24.8,-80,34.6,18.8,6,4,1,7,41.4,69.3,0.0,978.1,236,0.4,91
2019-09-16 18:00:00+00:00,0.0,27.9,-138,20.0,11.8,342,424,338,680,20.7,36.8,0.0,978.8,231,2.4,37
2019-07-31 19:45:00+00:00,0.8182569811584415,28.4,-179,0.0,14.0,128,940,911,1039,20.4,41.4,0.0,980.2,250,4.1,14
2019-07-28 15:45:00+00:00,0.3722430537764632,25.8,-88,0.0,16.3,100,808,462,563,25.8,55.8,0.0,979.1,263,1.7,55
2019-06-06 00:45:00+00:00,0.2461202847582893,23.8,77,2.1,12.2,78,710,273,351,17.3,48.5,0.0,968.2,246,2.8,67
2019-10-17 21:15:00+00:00,0.6577078044576938,22.5,143,3.7,10.0,113,868,566,679,14.8,44.9,0.0,974.0,236,4.6,49
2019-06-14 16:00:00+00:00,0.2868815551466878,26.7,-87,14.6,13.5,211,595,394,605,16.2,44.2,0.0,975.1,258,3.3,49
2019-08-17 18:15:00+00:00,0.7594887082624932,24.4,-128,20.6,12.4,384,432,382,766,11.8,47.0,0.0,974.4,249,2.7,28
2019-07-31 21:30:00+00:00,0.7549704605973092,27.5,115,0.0,14.5,111,935,830,942,20.7,44.9,0.0,979.2,253,4.1,27
2019-08-17 13:15:00+00:00,8.151477746465752e-05,18.2,-74,0.0,13.8,13,31,5,18,13.4,75.9,0.0,973.9,232,0.8,88
2019-07-10 01:45:00+00:00,0.06811530071189573,23.1,71,0.0,14.2,47,611,126,174,16.2,57.1,0.0,980.8,270,3.3,78
2019-05-31 17:00:00+00:00,0.19876408070739301,18.0,-98,69.3,9.9,271,5,4,275,13.5,59.1,0.0,961.5,273,2.0,36
2019-05-27 15:45:00+00:00,0.6409196419560441,12.4,-88,28.4,7.4,303,278,170,474,10.7,71.5,0.0,965.0,281,4.5,52
2019-08-16 16:00:00+00:00,0.47316611158984867,23.7,-96,0.0,12.4,81,901,529,610,7.8,49.4,0.0,975.2,267,1.1,54
2019-06-15 01:45:00+00:00,0.06316618922297008,26.6,70,0.1,13.4,54,501,99,153,16.1,44.1,0.0,975.1,258,3.3,79
2019-10-11 16:00:00+00:00,0.44716289757862293,21.9,-119,0.0,-14.9,63,923,421,485,5.1,7.4,0.0,979.9,74,2.5,63
2019-09-12 17:15:00+00:00,0.679829362399174,25.8,-123,0.0,13.1,98,931,677,775,15.6,45.3,0.0,980.8,283,1.5,43
2019-08-12 22:30:00+00:00,0.6416920915139235,27.5,105,0.0,13.6,87,942,708,795,16.6,42.4,0.0,978.3,263,3.6,41
2019-06-29 00:15:00+00:00,0.40283826691819796,25.9,80,13.0,12.0,140,623,314,454,13.8,41.9,0.0,976.4,234,3.5,60
2019-10-08 20:15:00+00:00,0.782239094487272,27.6,161,0.0,4.9,82,1005,770,852,9.9,23.4,0.0,976.7,270,3.5,40
2019-05-20 02:00:00+00:00,0.03255544945695631,13.4,70,17.7,9.5,38,81,14,52,11.6,77.4,0.0,960.9,270,4.2,84
2019-08-22 18:15:00+00:00,0.7485618464261593,27.0,-131,0.0,12.6,92,1003,878,969,9.2,40.7,0.0,974.6,233,2.9,29
2019-06-02 16:45:00+00:00,0.42582931581930117,23.0,-95,44.2,10.8,411,79,61,472,15.0,46.0,0.0,963.2,251,3.4,39
2019-07-15 20:45:00+00:00,0.8026954219748313,32.7,127,0.0,11.0,90,1018,972,1062,14.8,26.5,0.0,977.3,263,4.2,17
2019-09-26 22:00:00+00:00,0.25266475689188034,22.5,126,52.6,15.5,297,32,21,318,34.8,64.8,0.0,978.9,247,3.8,49
2019-07-23 00:30:00+00:00,0.08654928538711756,28.1,82,58.8,16.3,159,17,8,167,43.8,48.7,0.0,979.1,264,3.1,64
2019-07-11 15:15:00+00:00,0.3733532074124104,22.6,-82,0.7,14.0,89,803,405,494,16.5,58.2,0.0,980.8,278,1.7,60
2019-08-06 23:15:00+00:00,0.5102902702408956,28.4,95,0.0,15.1,102,829,538,641,37.1,44.3,0.0,976.7,245,3.6,50
2019-06-09 15:30:00+00:00,0.4745790343992361,24.6,-84,0.0,13.8,66,948,543,609,19.9,51.2,0.0,973.7,239,2.1,55
2019-06-06 18:45:00+00:00,0.8548920511447003,23.9,-128,0.0,12.6,81,1055,1016,1097,17.8,49.0,0.0,969.4,245,2.6,16
2019-07-19 17:45:00+00:00,0.7570005667217862,23.6,-106,0.0,13.4,113,934,815,928,16.8,52.6,0.0,979.0,238,2.7,29
2019-07-08 18:00:00+00:00,0.7919820512223334,21.4,-107,0.0,12.4,77,1040,941,1019,18.7,56.3,0.0,980.9,243,2.1,25
2019-07-30 20:30:00+00:00,0.7566356910512301,27.2,143,0.0,13.1,127,932,890,1018,21.3,41.8,0.0,977.7,245,3.9,17
2019-07-18 23:15:00+00:00,0.5732002701632625,26.3,90,0.0,13.2,102,840,567,669,19.2,44.3,0.0,978.0,262,3.7,48
2019-09-07 19:15:00+00:00,0.6066911987330275,31.2,-167,0.0,14.3,109,969,864,973,19.5,35.9,0.0,979.7,258,4.1,27
2019-06-15 20:00:00+00:00,0.8479477684359255,26.6,154,0.0,13.4,80,1061,1042,1123,16.0,44.0,0.0,975.2,256,3.3,11
2019-07-31 16:15:00+00:00,0.5422595896313203,23.7,-93,0.0,14.8,108,837,548,656,20.8,57.4,0.0,979.6,254,1.8,49
2019-07-15 02:00:00+00:00,0.03446910589934089,25.1,70,0.1,13.9,44,406,69,114,16.6,49.9,0.0,978.9,260,2.7,81
2019-10-07 22:00:00+00:00,0.6118460379936496,28.1,129,0.0,8.1,72,958,583,655,10.7,28.4,0.0,977.8,268,3.9,52
2019-07-14 18:30:00+00:00,0.79722228691649,29.6,-119,0.0,13.7,105,981,922,1028,19.4,37.8,0.0,979.7,260,3.2,20
2019-10-18 16:15:00+00:00,0.4367794675920535,17.7,-124,0.0,11.0,80,858,407,487,15.1,65.0,0.0,978.5,255,0.9,62
2019-08-16 19:30:00+00:00,0.8036813626165468,28.5,-169,0.0,11.6,97,1012,956,1053,8.7,35.0,0.0,974.9,247,3.1,19
2019-08-10 02:30:00+00:00,0.0002872425491611741,23.3,71,0.0,12.6,7,20,3,10,10.9,51.1,0.0,977.4,266,2.5,90
2019-10-06 00:00:00+00:00,0.21582007747785514,25.1,106,0.0,7.3,52,752,204,256,7.1,32.1,0.0,979.7,282,2.2,74
2019-08-31 19:15:00+00:00,0.740662676324227,32.6,-165,0.0,13.6,118,950,864,982,19.6,31.6,0.0,977.5,277,3.2,25
2019-08-17 01:30:00+00:00,0.057347586774421436,23.5,80,0.0,12.8,49,511,95,144,9.2,50.9,0.0,973.6,245,2.7,80
2019-08-29 13:30:00+00:00,0.007328566659679686,20.4,-80,0.1,16.7,22,69,12,34,27.3,79.4,0.0,979.7,245,1.0,87
2019-07-11 13:15:00+00:00,0.013655666053365007,18.7,-67,20.6,14.4,42,57,10,52,16.2,75.9,0.0,980.7,269,0.6,84
2019-09-01 23:30:00+00:00,0.1805707587084954,29.4,101,40.1,16.2,250,99,52,302,36.0,44.8,0.0,976.3,244,2.9,58
2019-09-06 20:00:00+00:00,0.6053675540132442,32.8,168,0.0,14.3,132,908,813,945,27.9,32.6,0.0,981.3,270,3.8,27
2019-09-01 18:15:00+00:00,0.6878915620560356,29.9,-136,0.0,16.4,131,893,764,895,32.4,44.2,0.0,977.9,246,2.6,31
2019-09-05 13:30:00+00:00,5.4343184976438346e-05,24.9,-83,1.5,16.9,18,40,7,25,39.9,61.2,0.0,978.0,101,0.7,88
2019-07-23 16:15:00+00:00,0.45042348867720927,28.1,-91,0.2,16.6,125,787,524,649,42.3,49.6,0.0,979.8,273,1.7,48
2019-07-04 15:15:00+00:00,0.23558547018499973,18.6,-81,19.6,12.4,205,436,225,430,14.7,67.3,0.0,978.6,237,1.3,59
2019-10-03 19:15:00+00:00,0.805874498295953,24.8,-174,0.0,8.7,87,1007,809,896,9.3,35.9,0.0,978.9,244,3.1,37
2019-06-14 15:15:00+00:00,0.18708805924959826,26.7,-81,60.9,13.5,204,15,8,212,16.2,44.2,0.0,975.1,258,3.3,58
2019-10-20 21:15:00+00:00,0.6308001645822173,27.7,144,2.6,4.0,106,881,562,668,13.6,21.9,0.0,975.6,292,2.5,50
2019-09-23 21:30:00+00:00,0.7276552468345094,28.2,134,0.1,7.7,87,962,706,793,12.7,27.6,0.0,977.6,224,4.2,43
2019-08-10 18:15:00+00:00,0.7626677845836147,26.1,-124,0.0,11.5,104,972,869,973,13.7,39.9,0.0,979.3,248,2.7,27
2019-05-25 01:15:00+00:00,0.13604428193244367,17.3,75,0.0,10.8,53,692,183,236,13.0,65.3,0.0,961.5,271,3.6,75
2019-07-27 20:30:00+00:00,0.7932591160692798,31.8,141,0.0,15.3,132,922,883,1015,29.3,37.0,0.0,979.7,261,3.6,17
2019-06-19 20:30:00+00:00,0.8424047635683288,26.4,128,0.0,12.9,72,1072,1038,1110,15.3,43.4,0.0,975.6,249,3.3,14
2019-10-01 19:30:00+00:00,0.8340902562669337,21.3,180,0.0,7.6,85,1015,825,910,10.8,41.3,0.0,976.7,256,2.8,36
2019-08-31 20:00:00+00:00,0.7518069109004666,33.6,168,0.0,13.3,116,953,868,985,19.8,29.4,0.0,977.1,272,3.7,24
2019-08-19 01:15:00+00:00,0.0898137581417736,23.1,82,0.0,14.7,56,582,133,189,16.1,59.3,0.0,973.2,275,2.7,77
2019-07-03 02:15:00+00:00,0.019637298056842972,21.9,66,1.2,12.8,34,237,40,75,12.6,56.3,0.0,977.2,250,2.7,84
2019-07-27 01:45:00+00:00,0.051598854135128214,28.6,73,0.0,14.2,54,462,87,141,32.2,41.4,0.0,979.8,277,3.0,79
2019-10-02 18:30:00+00:00,0.7958637072920791,23.6,-156,0.0,5.4,83,1014,792,875,7.9,30.9,0.0,978.9,269,2.3,39
2019-09-09 00:15:00+00:00,0.2770842552266499,24.5,96,0.0,13.7,63,763,267,331,12.5,51.1,0.0,975.5,255,2.8,70
2019-09-04 23:00:00+00:00,0.07071212862255553,31.8,107,81.5,15.8,107,2,1,108,41.1,38.2,0.0,974.9,249,3.1,53
2019-07-10 14:45:00+00:00,0.16504025277344325,20.4,-78,31.5,13.5,203,163,67,270,17.1,64.8,0.0,982.2,288,1.3,66
2019-08-03 13:15:00+00:00,2.328993641847358e-05,21.3,-71,2.1,14.7,23,65,11,34,21.3,66.3,0.0,978.1,276,1.1,87
2019-08-30 18:15:00+00:00,0.6969629922910311,29.9,-135,0.0,16.4,122,917,789,911,24.0,44.3,0.0,979.7,263,2.8,31
2019-10-17 17:00:00+00:00,0.5800708014067122,20.6,-134,0.0,12.0,88,909,533,621,15.0,57.8,0.0,975.8,179,1.8,54
2019-07-08 17:15:00+00:00,0.7244218273284114,20.5,-98,0.0,12.0,75,1019,841,916,18.6,58.1,0.0,980.6,250,1.4,34
2019-07-22 16:15:00+00:00,0.3262881275667451,24.8,-91,54.3,16.8,283,25,17,300,35.6,61.5,0.0,979.6,270,1.5,48
2019-08-20 22:30:00+00:00,0.6184060367515196,29.2,108,0.0,12.5,88,934,683,771,12.8,35.9,0.0,973.5,281,3.7,43
2019-09-23 13:30:00+00:00,0.00017855617920829742,19.4,-89,0.0,16.3,5,12,2,7,18.1,82.2,0.0,978.1,274,0.8,90
2019-07-17 15:15:00+00:00,0.3645534931022972,21.0,-82,0.5,13.3,77,848,420,498,14.7,61.3,0.0,978.4,245,2.0,60
2019-10-11 17:00:00+00:00,0.6217597875957799,24.2,-132,0.0,-14.7,69,990,602,671,5.6,6.5,0.0,979.9,85,2.2,53
2019-10-06 14:30:00+00:00,0.1085505119904356,18.6,-103,0.0,8.2,53,549,101,154,8.1,50.7,0.0,980.9,317,0.2,80
2019-10-05 16:15:00+00:00,0.5293026216705095,21.9,-120,0.0,0.5,69,934,483,552,4.4,24.2,0.0,982.3,263,1.0,59
2019-06-20 14:00:00+00:00,0.030203165878690486,26.3,-72,71.8,12.9,68,4,1,69,15.2,43.3,0.0,975.6,248,3.3,74
2019-10-17 00:00:00+00:00,0.06229669826334708,25.1,109,37.1,10.8,94,122,28,122,14.8,40.5,0.0,975.5,264,2.2,77
2019-08-08 22:45:00+00:00,0.604439838212575,28.4,101,0.0,12.5,92,910,659,751,17.6,37.6,0.0,977.1,267,3.9,44
2019-08-29 14:00:00+00:00,0.04268269014292258,20.9,-84,0.7,16.8,57,346,60,117,27.3,77.3,0.0,980.0,245,1.2,81
2019-08-18 00:45:00+00:00,0.23744090178633812,23.0,86,28.2,13.7,153,207,70,223,11.8,55.7,0.0,972.5,252,2.8,70
2019-08-06 21:30:00+00:00,0.706209097049165,30.0,118,0.0,14.8,127,891,784,912,37.0,39.7,0.0,976.7,252,4.0,28
2019-08-28 18:00:00+00:00,0.6837226634371288,24.5,-129,0.0,17.7,127,896,755,882,29.2,65.8,0.0,980.8,219,3.2,33
2019-06-21 14:45:00+00:00,0.14285270667877745,26.3,-77,51.8,12.8,193,34,15,208,15.0,43.1,0.0,975.7,246,3.3,65
2019-05-31 21:15:00+00:00,0.830165901980421,22.6,111,0.0,10.0,87,1014,924,1010,13.7,44.7,0.0,960.5,252,3.7,24
2019-09-19 13:15:00+00:00,0.0002328993641847358,16.6,-86,0.0,13.0,3,6,1,4,17.6,79.4,0.0,976.8,149,1.2,93
2019-08-31 00:15:00+00:00,0.24075583606990086,29.0,94,0.0,15.7,75,734,286,361,23.4,44.5,0.0,977.8,270,3.3,67
2019-06-18 23:30:00+00:00,0.5411455543393033,26.4,85,0.0,13.0,56,982,619,676,15.5,43.5,0.0,975.5,251,3.3,51
